,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1980.1361954212189,10.39043787697066,1.3160502910614014,0.014587376668060273,0.05,175,"{'learning_rate': 0.05, 'n_estimators': 175}",0.6997006935850577,0.7002288000230239,0.6967032650770582,0.69887758622838,0.001552520199389635,9
1,2228.4178535938263,6.0577919165601495,1.289467493693034,0.0259849369202479,0.05,200,"{'learning_rate': 0.05, 'n_estimators': 200}",0.7013267332431576,0.7019843725267293,0.6985739570892032,0.7006283542863634,0.001477279761272682,8
2,2497.3282697200775,16.35718725001895,1.7079469362894695,0.1508247861153105,0.05,225,"{'learning_rate': 0.05, 'n_estimators': 225}",0.7025786398825797,0.7041140834328637,0.6997539320507101,0.7021488851220513,0.001805777189000484,7
3,1775.3019172350566,9.042252407588212,1.4123661518096924,0.05511285944463717,0.3,175,"{'learning_rate': 0.3, 'n_estimators': 175}",0.7337324085532564,0.7345056336609442,0.7351963507115825,0.734478130975261,0.0005979682037371665,6
4,2020.1171893278758,9.355569181395929,1.6516830921173096,0.02228911392685775,0.3,200,"{'learning_rate': 0.3, 'n_estimators': 200}",0.7370564365268943,0.7366065646899689,0.7372253320478321,0.7369627777548985,0.0002611477678353811,5
5,2290.332377990087,21.831483052461177,1.8069795767466228,0.10834576996169326,0.3,225,"{'learning_rate': 0.3, 'n_estimators': 225}",0.7383515123607793,0.737685810081591,0.7385635963334436,0.7382003062586047,0.00037396491812871846,4
6,1773.496991634369,6.956300051807335,1.5139698187510173,0.0521130000475052,0.6,175,"{'learning_rate': 0.6, 'n_estimators': 175}",0.7391717270555731,0.7390672441828673,0.7386787158418834,0.7389725623601079,0.0002121139628858813,3
7,2087.859505256017,28.157689038199642,0.9772516091664633,0.14641379691107811,0.6,200,"{'learning_rate': 0.6, 'n_estimators': 200}",0.7391285578611103,0.7390384643057573,0.7397147914178407,0.7392939378615694,0.0002998527405785145,2
8,1839.590997536977,71.31222852338716,0.4876731236775716,0.19013544319057124,0.6,225,"{'learning_rate': 0.6, 'n_estimators': 225}",0.7395890292687138,0.7401464895744895,0.7396572316636207,0.7397975835022746,0.00024828005301678137,1
